"","subject","activity","variable","mean"
"4225",9,"SITTING","timeBodyGyroMEANY",-0.04142711812
"4226",9,"SITTING","timeBodyGyroMEANZ",0.0807919285908
"4227",9,"SITTING","timeBodyGyroJerkMEANX",-0.0930708106
"4228",9,"SITTING","timeBodyGyroJerkMEANY",-0.046663441472
"4229",9,"SITTING","timeBodyGyroJerkMEANZ",-0.052841489994
"4230",9,"SITTING","timeBodyAccMagnitudeMEAN..",-0.8933617176
"4231",9,"SITTING","timeGravityAccMagnitudeMEAN..",-0.8933617176
"4232",9,"SITTING","timeBodyAccJerkMagnitudeMEAN..",-0.964383757
"4233",9,"SITTING","timeBodyGyroMagnitudeMEAN..",-0.9032355368
"4234",9,"SITTING","timeBodyGyroJerkMagnitudeMEAN..",-0.9733641366
"4235",9,"SITTING","frequencyBodyAccMEANX",-0.959413594
"4236",9,"SITTING","frequencyBodyAccMEANY",-0.911683219
"4237",9,"SITTING","frequencyBodyAccMEANZ",-0.8922013438
"4238",9,"SITTING","frequencyBodyAccMEANFreqX",-0.109383841734
"4239",9,"SITTING","frequencyBodyAccMEANFreqY",-0.120093395898
"4240",9,"SITTING","frequencyBodyAccMEANFreqZ",-0.1317488734546
"4241",9,"SITTING","frequencyBodyAccJerkMEANX",-0.9655962396
"4242",9,"SITTING","frequencyBodyAccJerkMEANY",-0.9580073906
"4243",9,"SITTING","frequencyBodyAccJerkMEANZ",-0.9575269752
"4244",9,"SITTING","frequencyBodyAccJerkMEANFreqX",0.02039798558
"4245",9,"SITTING","frequencyBodyAccJerkMEANFreqY",-0.27190085077
"4246",9,"SITTING","frequencyBodyAccJerkMEANFreqZ",-0.267665734806
"4247",9,"SITTING","frequencyBodyGyroMEANX",-0.950315237
"4248",9,"SITTING","frequencyBodyGyroMEANY",-0.9396930078
"4249",9,"SITTING","frequencyBodyGyroMEANZ",-0.940312313
"4250",9,"SITTING","frequencyBodyGyroMEANFreqX",-0.128144114548
"4251",9,"SITTING","frequencyBodyGyroMEANFreqY",-0.359739581712
"4252",9,"SITTING","frequencyBodyGyroMEANFreqZ",-0.17324215306
"4253",9,"SITTING","frequencyBodyAccMagnitudeMEAN..",-0.8977181972
"4254",9,"SITTING","frequencyBodyAccMagnitudeMEANFreq..",-0.08061344386
"4255",9,"SITTING","frequencyBodyBodyAccJerkMagnitudeMEAN..",-0.9530504408
"4256",9,"SITTING","frequencyBodyBodyAccJerkMagnitudeMEANFreq..",0.0974700202614
"4257",9,"SITTING","frequencyBodyBodyGyroMagnitudeMEAN..",-0.9344377378
"4258",9,"SITTING","frequencyBodyBodyGyroMagnitudeMEANFreq..",-0.19597005159
"4259",9,"SITTING","frequencyBodyBodyGyroJerkMagnitudeMEAN..",-0.9683155878
"4260",9,"SITTING","frequencyBodyBodyGyroJerkMagnitudeMEANFreq..",0.031534866288
"4261",9,"SITTING","angle.tBodyAccMean.gravity.",0.0213074293
"4262",9,"SITTING","angle.tBodyAccJerkMean..gravityMean.",-0.031930473586
"4263",9,"SITTING","angle.tBodyGyroMean.gravityMean.",0.01983366452
"4264",9,"SITTING","angle.tBodyGyroJerkMean.gravityMean.",-0.0944429619
"4265",9,"SITTING","angle.X.gravityMean.",-0.8064137502
"4266",9,"SITTING","angle.Y.gravityMean.",0.1131528324
"4267",9,"SITTING","angle.Z.gravityMean.",-0.041913115972
"4268",9,"SITTING","timeBodyAccSTDEVX",-0.9572277914
"4269",9,"SITTING","timeBodyAccSTDEVY",-0.875141405
"4270",9,"SITTING","timeBodyAccSTDEVZ",-0.83200187268
"4271",9,"SITTING","timeGravityAccSTDEVX",-0.9552804062
"4272",9,"SITTING","timeGravityAccSTDEVY",-0.94645197
"4273",9,"SITTING","timeGravityAccSTDEVZ",-0.88585411242
"4274",9,"SITTING","timeBodyAccJerkSTDEVX",-0.9645358564
"4275",9,"SITTING","timeBodyAccJerkSTDEVY",-0.9567775448
"4276",9,"SITTING","timeBodyAccJerkSTDEVZ",-0.9618894376
"4277",9,"SITTING","timeBodyGyroSTDEVX",-0.9590200492
"4278",9,"SITTING","timeBodyGyroSTDEVY",-0.9191882264
"4279",9,"SITTING","timeBodyGyroSTDEVZ",-0.9301768338
"4280",9,"SITTING","timeBodyGyroJerkSTDEVX",-0.9645323452
"4281",9,"SITTING","timeBodyGyroJerkSTDEVY",-0.9719274472
"4282",9,"SITTING","timeBodyGyroJerkSTDEVZ",-0.9687388914
"4283",9,"SITTING","timeBodyAccMagnitudeSTDEV.",-0.8637564342
"4284",9,"SITTING","timeGravityAccMagnitudeSTDEV.",-0.8637564342
"4285",9,"SITTING","timeBodyAccJerkMagnitudeSTDEV.",-0.9517802432
"4286",9,"SITTING","timeBodyGyroMagnitudeSTDEV.",-0.9066063206
"4287",9,"SITTING","timeBodyGyroJerkMagnitudeSTDEV.",-0.9663610734
"4288",9,"SITTING","frequencyBodyAccSTDEVX",-0.956903459
"4289",9,"SITTING","frequencyBodyAccSTDEVY",-0.86761360746
"4290",9,"SITTING","frequencyBodyAccSTDEVZ",-0.818001834824
"4291",9,"SITTING","frequencyBodyAccJerkSTDEVX",-0.9666604036
"4292",9,"SITTING","frequencyBodyAccJerkSTDEVY",-0.9585229866
"4293",9,"SITTING","frequencyBodyAccJerkSTDEVZ",-0.9649413418
"4294",9,"SITTING","frequencyBodyGyroSTDEVX",-0.9618360162
"4295",9,"SITTING","frequencyBodyGyroSTDEVY",-0.910583361
"4296",9,"SITTING","frequencyBodyGyroSTDEVZ",-0.9341874784
"4297",9,"SITTING","frequencyBodyAccMagnitudeSTDEV.",-0.8691725114
"4298",9,"SITTING","frequencyBodyBodyAccJerkMagnitudeSTDEV.",-0.9493949814
"4299",9,"SITTING","frequencyBodyBodyGyroMagnitudeSTDEV.",-0.9064712292
"4300",9,"SITTING","frequencyBodyBodyGyroJerkMagnitudeSTDEV.",-0.9659970148
"4301",9,"STANDING","timeBodyAccMEANX",0.282310057333333
"4302",9,"STANDING","timeBodyAccMEANY",-0.0200454954022222
"4303",9,"STANDING","timeBodyAccMEANZ",-0.0952747481333333
"4304",9,"STANDING","timeGravityAccMEANX",0.961323502222222
"4305",9,"STANDING","timeGravityAccMEANY",-0.010383816474
"4306",9,"STANDING","timeGravityAccMEANZ",0.00914769235555555
"4307",9,"STANDING","timeBodyAccJerkMEANX",0.0760032053555556
"4308",9,"STANDING","timeBodyAccJerkMEANY",0.0130699796066667
"4309",9,"STANDING","timeBodyAccJerkMEANZ",-0.004700785502
"4310",9,"STANDING","timeBodyGyroMEANX",-0.029183136346
"4311",9,"STANDING","timeBodyGyroMEANY",-0.060810158296
"4312",9,"STANDING","timeBodyGyroMEANZ",0.0992409332222222
"4313",9,"STANDING","timeBodyGyroJerkMEANX",-0.095897704
"4314",9,"STANDING","timeBodyGyroJerkMEANY",-0.0419199574333333
"4315",9,"STANDING","timeBodyGyroJerkMEANZ",-0.0575743131488889
"4316",9,"STANDING","timeBodyAccMagnitudeMEAN..",-0.945167482444444
"4317",9,"STANDING","timeGravityAccMagnitudeMEAN..",-0.945167482444444
"4318",9,"STANDING","timeBodyAccJerkMagnitudeMEAN..",-0.969524578888889
"4319",9,"STANDING","timeBodyGyroMagnitudeMEAN..",-0.921030223111111
"4320",9,"STANDING","timeBodyGyroJerkMagnitudeMEAN..",-0.969824044222222
"4321",9,"STANDING","frequencyBodyAccMEANX",-0.971662692
"4322",9,"STANDING","frequencyBodyAccMEANY",-0.944849431777778
"4323",9,"STANDING","frequencyBodyAccMEANZ",-0.941686874222222
"4324",9,"STANDING","frequencyBodyAccMEANFreqX",-0.105711680368889
"4325",9,"STANDING","frequencyBodyAccMEANFreqY",-0.00378721862222222
"4326",9,"STANDING","frequencyBodyAccMEANFreqZ",0.000165424148888888
"4327",9,"STANDING","frequencyBodyAccJerkMEANX",-0.971313768666667
"4328",9,"STANDING","frequencyBodyAccJerkMEANY",-0.962624298888889
"4329",9,"STANDING","frequencyBodyAccJerkMEANZ",-0.967129200444444
"4330",9,"STANDING","frequencyBodyAccJerkMEANFreqX",-0.0235041479111111
"4331",9,"STANDING","frequencyBodyAccJerkMEANFreqY",-0.0981894026
"4332",9,"STANDING","frequencyBodyAccJerkMEANFreqZ",-0.128067958244444
"4333",9,"STANDING","frequencyBodyGyroMEANX",-0.916974437555556
"4334",9,"STANDING","frequencyBodyGyroMEANY",-0.954514301555556
"4335",9,"STANDING","frequencyBodyGyroMEANZ",-0.941510336
"4336",9,"STANDING","frequencyBodyGyroMEANFreqX",-0.222857823644444
"4337",9,"STANDING","frequencyBodyGyroMEANFreqY",-0.348959970422222
"4338",9,"STANDING","frequencyBodyGyroMEANFreqZ",-0.16576126334
"4339",9,"STANDING","frequencyBodyAccMagnitudeMEAN..",-0.946330171777778
"4340",9,"STANDING","frequencyBodyAccMagnitudeMEANFreq..",0.0235738706622222
"4341",9,"STANDING","frequencyBodyBodyAccJerkMagnitudeMEAN..",-0.963242884
"4342",9,"STANDING","frequencyBodyBodyAccJerkMagnitudeMEANFreq..",0.200537688288889
"4343",9,"STANDING","frequencyBodyBodyGyroMagnitudeMEAN..",-0.929769067777778
"4344",9,"STANDING","frequencyBodyBodyGyroMagnitudeMEANFreq..",-0.174953568622222
"4345",9,"STANDING","frequencyBodyBodyGyroJerkMagnitudeMEAN..",-0.967491628
"4346",9,"STANDING","frequencyBodyBodyGyroJerkMagnitudeMEANFreq..",0.0243650848444444
"4347",9,"STANDING","angle.tBodyAccMean.gravity.",0.0116017230222222
"4348",9,"STANDING","angle.tBodyAccJerkMean..gravityMean.",0.00486631672888889
"4349",9,"STANDING","angle.tBodyGyroMean.gravityMean.",0.0457096772222222
"4350",9,"STANDING","angle.tBodyGyroJerkMean.gravityMean.",0.0328201066444444
"4351",9,"STANDING","angle.X.gravityMean.",-0.859607609333333
"4352",9,"STANDING","angle.Y.gravityMean.",0.0909985561777778
"4353",9,"STANDING","angle.Z.gravityMean.",0.0154296719333333
"4354",9,"STANDING","timeBodyAccSTDEVX",-0.975741252444444
"4355",9,"STANDING","timeBodyAccSTDEVY",-0.938635759333333
"4356",9,"STANDING","timeBodyAccSTDEVZ",-0.919295805777778
"4357",9,"STANDING","timeGravityAccSTDEVX",-0.989103160444444
"4358",9,"STANDING","timeGravityAccSTDEVY",-0.972573867555556
"4359",9,"STANDING","timeGravityAccSTDEVZ",-0.932245295111111
"4360",9,"STANDING","timeBodyAccJerkSTDEVX",-0.969973398888889
"4361",9,"STANDING","timeBodyAccJerkSTDEVY",-0.963849332888889
"4362",9,"STANDING","timeBodyAccJerkSTDEVZ",-0.970584264666667
"4363",9,"STANDING","timeBodyGyroSTDEVX",-0.921990612
"4364",9,"STANDING","timeBodyGyroSTDEVY",-0.946046640444444
"4365",9,"STANDING","timeBodyGyroSTDEVZ",-0.939889737333333
"4366",9,"STANDING","timeBodyGyroJerkSTDEVX",-0.949105691555556
"4367",9,"STANDING","timeBodyGyroJerkSTDEVY",-0.975036530444444
"4368",9,"STANDING","timeBodyGyroJerkSTDEVZ",-0.969726483555556
"4369",9,"STANDING","timeBodyAccMagnitudeSTDEV.",-0.936105010444444
"4370",9,"STANDING","timeGravityAccMagnitudeSTDEV.",-0.936105010444444
"4371",9,"STANDING","timeBodyAccJerkMagnitudeSTDEV.",-0.963764177777778
"4372",9,"STANDING","timeBodyGyroMagnitudeSTDEV.",-0.908291403111111
"4373",9,"STANDING","timeBodyGyroJerkMagnitudeSTDEV.",-0.965287050888889
"4374",9,"STANDING","frequencyBodyAccSTDEVX",-0.977579248444444
"4375",9,"STANDING","frequencyBodyAccSTDEVY",-0.938790016888889
"4376",9,"STANDING","frequencyBodyAccSTDEVZ",-0.913896832222222
"4377",9,"STANDING","frequencyBodyAccJerkSTDEVX",-0.971278823333333
"4378",9,"STANDING","frequencyBodyAccJerkSTDEVY",-0.968234579555556
"4379",9,"STANDING","frequencyBodyAccJerkSTDEVZ",-0.972588748666667
"4380",9,"STANDING","frequencyBodyGyroSTDEVX",-0.924738576444444
"4381",9,"STANDING","frequencyBodyGyroSTDEVY",-0.941950576888889
"4382",9,"STANDING","frequencyBodyGyroSTDEVZ",-0.944942811777778
"4383",9,"STANDING","frequencyBodyAccMagnitudeSTDEV.",-0.940265546444444
"4384",9,"STANDING","frequencyBodyBodyAccJerkMagnitudeSTDEV.",-0.963593159555556
"4385",9,"STANDING","frequencyBodyBodyGyroMagnitudeSTDEV.",-0.910909659555556
"4386",9,"STANDING","frequencyBodyBodyGyroJerkMagnitudeSTDEV.",-0.964770799111111
"4387",9,"WALKING","timeBodyAccMEANX",0.278502842115385
"4388",9,"WALKING","timeBodyAccMEANY",-0.0180891971284423
"4389",9,"WALKING","timeBodyAccMEANZ",-0.110820512307692
"4390",9,"WALKING","timeGravityAccMEANX",0.951867079615385
"4391",9,"WALKING","timeGravityAccMEANY",-0.0314341738730769
"4392",9,"WALKING","timeGravityAccMEANZ",-0.115856121080385
"4393",9,"WALKING","timeBodyAccJerkMEANX",0.0704357270480769
"4394",9,"WALKING","timeBodyAccJerkMEANY",0.0212255910017308
"4395",9,"WALKING","timeBodyAccJerkMEANZ",0.00414762740192308
"4396",9,"WALKING","timeBodyGyroMEANX",-0.0808360598653846
"4397",9,"WALKING","timeBodyGyroMEANY",-0.0625598710615385
"4398",9,"WALKING","timeBodyGyroMEANZ",0.111629779896154
"4399",9,"WALKING","timeBodyGyroJerkMEANX",-0.0809204094461538
"4400",9,"WALKING","timeBodyGyroJerkMEANY",-0.0356283427038462
"4401",9,"WALKING","timeBodyGyroJerkMEANZ",-0.0633406620592308
"4402",9,"WALKING","timeBodyAccMagnitudeMEAN..",-0.0980840496143461
"4403",9,"WALKING","timeGravityAccMagnitudeMEAN..",-0.0980840496143461
"4404",9,"WALKING","timeBodyAccJerkMagnitudeMEAN..",-0.203733615519231
"4405",9,"WALKING","timeBodyGyroMagnitudeMEAN..",-0.294542266826923
"4406",9,"WALKING","timeBodyGyroJerkMagnitudeMEAN..",-0.510253995769231
"4407",9,"WALKING","frequencyBodyAccMEANX",-0.294711163653846
"4408",9,"WALKING","frequencyBodyAccMEANY",-0.257677616153846
"4409",9,"WALKING","frequencyBodyAccMEANZ",-0.250806259788462
"4410",9,"WALKING","frequencyBodyAccMEANFreqX",-0.310727563365385
"4411",9,"WALKING","frequencyBodyAccMEANFreqY",0.0213195015442308
"4412",9,"WALKING","frequencyBodyAccMEANFreqZ",0.0237831761442308
"4413",9,"WALKING","frequencyBodyAccJerkMEANX",-0.314265401346154
"4414",9,"WALKING","frequencyBodyAccJerkMEANY",-0.367706595
"4415",9,"WALKING","frequencyBodyAccJerkMEANZ",-0.399541245192308
"4416",9,"WALKING","frequencyBodyAccJerkMEANFreqX",-0.378291493076923
"4417",9,"WALKING","frequencyBodyAccJerkMEANFreqY",-0.389047303846154
"4418",9,"WALKING","frequencyBodyAccJerkMEANFreqZ",-0.366570477826923
"4419",9,"WALKING","frequencyBodyGyroMEANX",-0.383676120961538
"4420",9,"WALKING","frequencyBodyGyroMEANY",-0.436905860576923
"4421",9,"WALKING","frequencyBodyGyroMEANZ",-0.240222512134615
"4422",9,"WALKING","frequencyBodyGyroMEANFreqX",-0.200624503730769
"4423",9,"WALKING","frequencyBodyGyroMEANFreqY",0.0164815831107692
"4424",9,"WALKING","frequencyBodyGyroMEANFreqZ",-0.152103721057692
"4425",9,"WALKING","frequencyBodyAccMagnitudeMEAN..",-0.318801022711538
"4426",9,"WALKING","frequencyBodyAccMagnitudeMEANFreq..",0.161672988528846
"4427",9,"WALKING","frequencyBodyBodyAccJerkMagnitudeMEAN..",-0.316870715576923
"4428",9,"WALKING","frequencyBodyBodyAccJerkMagnitudeMEANFreq..",0.159239938555769
"4429",9,"WALKING","frequencyBodyBodyGyroMagnitudeMEAN..",-0.513797480384615
"4430",9,"WALKING","frequencyBodyBodyGyroMagnitudeMEANFreq..",0.127416241121154
"4431",9,"WALKING","frequencyBodyBodyGyroJerkMagnitudeMEAN..",-0.602581618269231
"4432",9,"WALKING","frequencyBodyBodyGyroJerkMagnitudeMEANFreq..",0.243222181771154
"4433",9,"WALKING","angle.tBodyAccMean.gravity.",-0.0259657901346154
"4434",9,"WALKING","angle.tBodyAccJerkMean..gravityMean.",0.0623476589538462
"4435",9,"WALKING","angle.tBodyGyroMean.gravityMean.",0.121321075826923
"4436",9,"WALKING","angle.tBodyGyroJerkMean.gravityMean.",-0.0265764240576923
"4437",9,"WALKING","angle.X.gravityMean.",-0.844514789230769
"4438",9,"WALKING","angle.Y.gravityMean.",0.105281462134615
"4439",9,"WALKING","angle.Z.gravityMean.",0.103849947479269
"4440",9,"WALKING","timeBodyAccSTDEVX",-0.238353562692308
"4441",9,"WALKING","timeBodyAccSTDEVY",-0.201696960826923
"4442",9,"WALKING","timeBodyAccSTDEVZ",-0.0579636469030769
"4443",9,"WALKING","timeGravityAccSTDEVX",-0.980971973653846
"4444",9,"WALKING","timeGravityAccSTDEVY",-0.971242423076923
"4445",9,"WALKING","timeGravityAccSTDEVZ",-0.955523995576923
"4446",9,"WALKING","timeBodyAccJerkSTDEVX",-0.206733787961538
"4447",9,"WALKING","timeBodyAccJerkSTDEVY",-0.276929933846154
"4448",9,"WALKING","timeBodyAccJerkSTDEVZ",-0.409764526153846
"4449",9,"WALKING","timeBodyGyroSTDEVX",-0.476163506730769
"4450",9,"WALKING","timeBodyGyroSTDEVY",-0.467054167884615
"4451",9,"WALKING","timeBodyGyroSTDEVZ",-0.265683521346154
"4452",9,"WALKING","timeBodyGyroJerkSTDEVX",-0.526985309038462
"4453",9,"WALKING","timeBodyGyroJerkSTDEVY",-0.549200228076923
"4454",9,"WALKING","timeBodyGyroJerkSTDEVZ",-0.457881494038462
"4455",9,"WALKING","timeBodyAccMagnitudeSTDEV.",-0.37942877
"4456",9,"WALKING","timeGravityAccMagnitudeSTDEV.",-0.37942877
"4457",9,"WALKING","timeBodyAccJerkMagnitudeSTDEV.",-0.317113487115385
"4458",9,"WALKING","timeBodyGyroMagnitudeSTDEV.",-0.489725811538462
"4459",9,"WALKING","timeBodyGyroJerkMagnitudeSTDEV.",-0.599866472692308
"4460",9,"WALKING","frequencyBodyAccSTDEVX",-0.218019977423077
"4461",9,"WALKING","frequencyBodyAccSTDEVY",-0.223972558596154
"4462",9,"WALKING","frequencyBodyAccSTDEVZ",-0.0337965256573077
"4463",9,"WALKING","frequencyBodyAccJerkSTDEVX",-0.170228340134423
"4464",9,"WALKING","frequencyBodyAccJerkSTDEVY",-0.228380473480769
"4465",9,"WALKING","frequencyBodyAccJerkSTDEVZ",-0.419104362884615
"4466",9,"WALKING","frequencyBodyGyroSTDEVX",-0.507404512692308
"4467",9,"WALKING","frequencyBodyGyroSTDEVY",-0.490990336346154
"4468",9,"WALKING","frequencyBodyGyroSTDEVZ",-0.342367223269231
"4469",9,"WALKING","frequencyBodyAccMagnitudeSTDEV.",-0.513891953269231
"4470",9,"WALKING","frequencyBodyBodyAccJerkMagnitudeSTDEV.",-0.322337536730769
"4471",9,"WALKING","frequencyBodyBodyGyroMagnitudeSTDEV.",-0.562714528653846
"4472",9,"WALKING","frequencyBodyBodyGyroJerkMagnitudeSTDEV.",-0.624351923653846
"4473",9,"WALKING_DOWNSTAIRS","timeBodyAccMEANX",0.295923445
"4474",9,"WALKING_DOWNSTAIRS","timeBodyAccMEANY",-0.0203994269075476
"4475",9,"WALKING_DOWNSTAIRS","timeBodyAccMEANZ",-0.0910278793952381
"4476",9,"WALKING_DOWNSTAIRS","timeGravityAccMEANX",0.938417773333333
"4477",9,"WALKING_DOWNSTAIRS","timeGravityAccMEANY",-0.0352304645104762
"4478",9,"WALKING_DOWNSTAIRS","timeGravityAccMEANZ",-0.082276174942619
"4479",9,"WALKING_DOWNSTAIRS","timeBodyAccJerkMEANX",0.130193043809524
"4480",9,"WALKING_DOWNSTAIRS","timeBodyAccJerkMEANY",-0.0206865965952381
"4481",9,"WALKING_DOWNSTAIRS","timeBodyAccJerkMEANZ",0.00262568854761905
"4482",9,"WALKING_DOWNSTAIRS","timeBodyGyroMEANX",-0.0916383011071429
"4483",9,"WALKING_DOWNSTAIRS","timeBodyGyroMEANY",-0.0712598843142857
"4484",9,"WALKING_DOWNSTAIRS","timeBodyGyroMEANZ",0.116804400690476
"4485",9,"WALKING_DOWNSTAIRS","timeBodyGyroJerkMEANX",-0.094591202447619
"4486",9,"WALKING_DOWNSTAIRS","timeBodyGyroJerkMEANY",-0.0597608334619048
"4487",9,"WALKING_DOWNSTAIRS","timeBodyGyroJerkMEANZ",-0.0678080598785714
"4488",9,"WALKING_DOWNSTAIRS","timeBodyAccMagnitudeMEAN..",0.145886357935714
"4489",9,"WALKING_DOWNSTAIRS","timeGravityAccMagnitudeMEAN..",0.145886357935714
"4490",9,"WALKING_DOWNSTAIRS","timeBodyAccJerkMagnitudeMEAN..",-0.16237608927619
"4491",9,"WALKING_DOWNSTAIRS","timeBodyGyroMagnitudeMEAN..",-0.168921400633333
"4492",9,"WALKING_DOWNSTAIRS","timeBodyGyroJerkMagnitudeMEAN..",-0.469028434047619
"4493",9,"WALKING_DOWNSTAIRS","frequencyBodyAccMEANX",0.103128506197619
"4494",9,"WALKING_DOWNSTAIRS","frequencyBodyAccMEANY",-0.183120455428571
"4495",9,"WALKING_DOWNSTAIRS","frequencyBodyAccMEANZ",-0.103705822657857
"4496",9,"WALKING_DOWNSTAIRS","frequencyBodyAccMEANFreqX",-0.440633905714286
"4497",9,"WALKING_DOWNSTAIRS","frequencyBodyAccMEANFreqY",0.0625058243738095
"4498",9,"WALKING_DOWNSTAIRS","frequencyBodyAccMEANFreqZ",-0.0424266601952381
"4499",9,"WALKING_DOWNSTAIRS","frequencyBodyAccJerkMEANX",-0.0645354342404762
"4500",9,"WALKING_DOWNSTAIRS","frequencyBodyAccJerkMEANY",-0.313643041809524
"4501",9,"WALKING_DOWNSTAIRS","frequencyBodyAccJerkMEANZ",-0.293677789595238
"4502",9,"WALKING_DOWNSTAIRS","frequencyBodyAccJerkMEANFreqX",-0.43402213
"4503",9,"WALKING_DOWNSTAIRS","frequencyBodyAccJerkMEANFreqY",-0.232042826333571
"4504",9,"WALKING_DOWNSTAIRS","frequencyBodyAccJerkMEANFreqZ",-0.330318261928571
"4505",9,"WALKING_DOWNSTAIRS","frequencyBodyGyroMEANX",-0.325042890904762
"4506",9,"WALKING_DOWNSTAIRS","frequencyBodyGyroMEANY",-0.312512195452381
"4507",9,"WALKING_DOWNSTAIRS","frequencyBodyGyroMEANZ",-0.250686586719048
"4508",9,"WALKING_DOWNSTAIRS","frequencyBodyGyroMEANFreqX",-0.165224231566667
"4509",9,"WALKING_DOWNSTAIRS","frequencyBodyGyroMEANFreqY",-0.00351697116904762
"4510",9,"WALKING_DOWNSTAIRS","frequencyBodyGyroMEANFreqZ",-0.115191992546667
"4511",9,"WALKING_DOWNSTAIRS","frequencyBodyAccMagnitudeMEAN..",0.222203941
"4512",9,"WALKING_DOWNSTAIRS","frequencyBodyAccMagnitudeMEANFreq..",-0.0498273898880952
"4513",9,"WALKING_DOWNSTAIRS","frequencyBodyBodyAccJerkMagnitudeMEAN..",0.00716877883571429
"4514",9,"WALKING_DOWNSTAIRS","frequencyBodyBodyAccJerkMagnitudeMEANFreq..",-0.0824504599928571
"4515",9,"WALKING_DOWNSTAIRS","frequencyBodyBodyGyroMagnitudeMEAN..",-0.347540226666667
"4516",9,"WALKING_DOWNSTAIRS","frequencyBodyBodyGyroMagnitudeMEANFreq..",0.0656782201880952
"4517",9,"WALKING_DOWNSTAIRS","frequencyBodyBodyGyroJerkMagnitudeMEAN..",-0.463172053809524
"4518",9,"WALKING_DOWNSTAIRS","frequencyBodyBodyGyroJerkMagnitudeMEANFreq..",0.132021014566667
"4519",9,"WALKING_DOWNSTAIRS","angle.tBodyAccMean.gravity.",-0.112277655214286
"4520",9,"WALKING_DOWNSTAIRS","angle.tBodyAccJerkMean..gravityMean.",-0.0921238957047619
"4521",9,"WALKING_DOWNSTAIRS","angle.tBodyGyroMean.gravityMean.",0.201647894145714
"4522",9,"WALKING_DOWNSTAIRS","angle.tBodyGyroJerkMean.gravityMean.",-0.0711949931095238
"4523",9,"WALKING_DOWNSTAIRS","angle.X.gravityMean.",-0.87432492047619
"4524",9,"WALKING_DOWNSTAIRS","angle.Y.gravityMean.",0.1080891515
"4525",9,"WALKING_DOWNSTAIRS","angle.Z.gravityMean.",0.0810164383095238
"4526",9,"WALKING_DOWNSTAIRS","timeBodyAccSTDEVX",0.213392270547619
"4527",9,"WALKING_DOWNSTAIRS","timeBodyAccSTDEVY",-0.208310705504762
"4528",9,"WALKING_DOWNSTAIRS","timeBodyAccSTDEVZ",-0.00771530035714285
"4529",9,"WALKING_DOWNSTAIRS","timeGravityAccSTDEVX",-0.952141220714286
"4530",9,"WALKING_DOWNSTAIRS","timeGravityAccSTDEVY",-0.936306558809524
"4531",9,"WALKING_DOWNSTAIRS","timeGravityAccSTDEVZ",-0.876641297380952
"4532",9,"WALKING_DOWNSTAIRS","timeBodyAccJerkSTDEVX",0.017623342197619
"4533",9,"WALKING_DOWNSTAIRS","timeBodyAccJerkSTDEVY",-0.3094424725
"4534",9,"WALKING_DOWNSTAIRS","timeBodyAccJerkSTDEVZ",-0.359513362761905
"4535",9,"WALKING_DOWNSTAIRS","timeBodyGyroSTDEVX",-0.396429197952381
"4536",9,"WALKING_DOWNSTAIRS","timeBodyGyroSTDEVY",-0.340765233142857
"4537",9,"WALKING_DOWNSTAIRS","timeBodyGyroSTDEVZ",-0.279685150191905
"4538",9,"WALKING_DOWNSTAIRS","timeBodyGyroJerkSTDEVX",-0.509669314047619
"4539",9,"WALKING_DOWNSTAIRS","timeBodyGyroJerkSTDEVY",-0.448602451190476
"4540",9,"WALKING_DOWNSTAIRS","timeBodyGyroJerkSTDEVZ",-0.417239550952381
"4541",9,"WALKING_DOWNSTAIRS","timeBodyAccMagnitudeSTDEV.",0.265120131365238
"4542",9,"WALKING_DOWNSTAIRS","timeGravityAccMagnitudeSTDEV.",0.265120131365238
"4543",9,"WALKING_DOWNSTAIRS","timeBodyAccJerkMagnitudeSTDEV.",0.039907818552381
"4544",9,"WALKING_DOWNSTAIRS","timeBodyGyroMagnitudeSTDEV.",-0.322331464761905
"4545",9,"WALKING_DOWNSTAIRS","timeBodyGyroJerkMagnitudeSTDEV.",-0.455855425238095
"4546",9,"WALKING_DOWNSTAIRS","frequencyBodyAccSTDEVX",0.250488758869048
"4547",9,"WALKING_DOWNSTAIRS","frequencyBodyAccSTDEVY",-0.273561385142857
"4548",9,"WALKING_DOWNSTAIRS","frequencyBodyAccSTDEVZ",-0.0349494927142857
"4549",9,"WALKING_DOWNSTAIRS","frequencyBodyAccJerkSTDEVX",0.00938224337142857
"4550",9,"WALKING_DOWNSTAIRS","frequencyBodyAccJerkSTDEVY",-0.355981821428571
"4551",9,"WALKING_DOWNSTAIRS","frequencyBodyAccJerkSTDEVZ",-0.425377408333333
"4552",9,"WALKING_DOWNSTAIRS","frequencyBodyGyroSTDEVX",-0.423558773952381
"4553",9,"WALKING_DOWNSTAIRS","frequencyBodyGyroSTDEVY",-0.364282565714286
"4554",9,"WALKING_DOWNSTAIRS","frequencyBodyGyroSTDEVZ",-0.356561471714286
"4555",9,"WALKING_DOWNSTAIRS","frequencyBodyAccMagnitudeSTDEV.",0.0888671674047619
"4556",9,"WALKING_DOWNSTAIRS","frequencyBodyBodyAccJerkMagnitudeSTDEV.",0.0705526138333333
"4557",9,"WALKING_DOWNSTAIRS","frequencyBodyBodyGyroMagnitudeSTDEV.",-0.424170737142857
"4558",9,"WALKING_DOWNSTAIRS","frequencyBodyBodyGyroJerkMagnitudeSTDEV.",-0.485158906904762
